epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
195,1238.82,0.42587,0.31945,0.89912,0.99912,1,0.995,0.94582,0.33418,0.18607,0.76853,0.000293159,0.000293159,0.000293159
196,1246.92,0.41453,0.30894,0.87041,0.99905,1,0.995,0.95552,0.31958,0.17458,0.76772,0.000292216,0.000292216,0.000292216
197,1251.9,0.40731,0.29817,0.87899,0.99917,1,0.995,0.94967,0.32549,0.1802,0.77067,0.000291274,0.000291274,0.000291274
198,1258.43,0.41377,0.30528,0.87512,0.99927,1,0.995,0.94519,0.33986,0.18881,0.77856,0.000290331,0.000290331,0.000290331
199,1265.89,0.41932,0.3012,0.88034,0.99919,1,0.995,0.95459,0.32049,0.19136,0.77122,0.000289389,0.000289389,0.000289389
200,1271.27,0.43783,0.32474,0.91148,0.99917,1,0.995,0.9612,0.31601,0.20197,0.76747,0.000288446,0.000288446,0.000288446
201,1278.74,0.38785,0.30102,0.88494,0.99912,1,0.995,0.95148,0.32953,0.20453,0.76769,0.000287504,0.000287504,0.000287504
202,1285.24,0.40131,0.30016,0.88755,0.99921,1,0.995,0.95241,0.30811,0.20226,0.76586,0.000286562,0.000286562,0.000286562
203,1290.73,0.44419,0.30857,0.90758,0.99909,1,0.995,0.95182,0.33022,0.20971,0.7707,0.000285619,0.000285619,0.000285619
204,1298.81,0.40132,0.29881,0.89367,0.99918,1,0.995,0.95494,0.31445,0.19819,0.76649,0.000284677,0.000284677,0.000284677
205,1304.96,0.4295,0.31281,0.8877,0.99922,1,0.995,0.94394,0.33771,0.19087,0.77523,0.000283734,0.000283734,0.000283734
206,1310.41,0.44114,0.31331,0.90673,0.99913,1,0.995,0.95405,0.31948,0.19335,0.76969,0.000282792,0.000282792,0.000282792
207,1319.03,0.41881,0.30365,0.89118,0.99927,1,0.995,0.95313,0.31424,0.18858,0.76874,0.000281849,0.000281849,0.000281849
208,1324.31,0.41545,0.29798,0.89686,0.99914,1,0.995,0.95492,0.32298,0.17906,0.76844,0.000280907,0.000280907,0.000280907
209,1329.35,0.39581,0.30183,0.88158,0.9991,1,0.995,0.95674,0.31205,0.17527,0.76321,0.000279964,0.000279964,0.000279964
210,1338.03,0.39896,0.28666,0.87787,0.99912,1,0.995,0.95334,0.30318,0.17857,0.76237,0.000279022,0.000279022,0.000279022
211,1343.5,0.42014,0.30751,0.89852,0.99917,1,0.995,0.94679,0.33344,0.1893,0.77323,0.000278079,0.000278079,0.000278079
212,1349.38,0.41521,0.28842,0.86774,0.99917,1,0.995,0.95118,0.32091,0.1892,0.76505,0.000277137,0.000277137,0.000277137
213,1357.74,0.41695,0.30138,0.90407,0.99912,1,0.995,0.95362,0.31195,0.19182,0.7633,0.000276194,0.000276194,0.000276194
214,1363.06,0.41243,0.3,0.89484,0.99908,1,0.995,0.95805,0.31506,0.20207,0.7671,0.000275252,0.000275252,0.000275252
215,1369.88,0.44457,0.30825,0.89991,0.99901,1,0.995,0.95964,0.29776,0.19483,0.76553,0.000274309,0.000274309,0.000274309
216,1376.8,0.41699,0.30089,0.89759,0.99923,1,0.995,0.96785,0.28944,0.18256,0.75952,0.000273367,0.000273367,0.000273367
217,1382.08,0.40886,0.29861,0.87807,0.99925,1,0.995,0.96409,0.29655,0.17922,0.76599,0.000272424,0.000272424,0.000272424
218,1388.75,0.41127,0.29759,0.89819,0.99926,1,0.995,0.95597,0.30782,0.19366,0.7704,0.000271482,0.000271482,0.000271482
219,1396.02,0.40975,0.28867,0.88302,0.99922,1,0.995,0.95942,0.29928,0.19673,0.76581,0.000270539,0.000270539,0.000270539
220,1401.33,0.39385,0.28223,0.86578,0.99915,1,0.995,0.95447,0.30646,0.1974,0.77206,0.000269597,0.000269597,0.000269597
221,1408.76,0.38749,0.28551,0.87689,0.99906,1,0.995,0.96497,0.29135,0.19281,0.76565,0.000268654,0.000268654,0.000268654
222,1415.07,0.41104,0.28829,0.89195,0.99904,1,0.995,0.96544,0.28582,0.18287,0.76204,0.000267712,0.000267712,0.000267712
223,1420.2,0.39539,0.2764,0.88941,0.99916,1,0.995,0.96268,0.2988,0.18726,0.76537,0.000266769,0.000266769,0.000266769
224,1428.38,0.39462,0.27716,0.88226,0.99914,1,0.995,0.95989,0.30346,0.18488,0.76705,0.000265827,0.000265827,0.000265827
225,1434.32,0.38113,0.2759,0.86779,0.99916,1,0.995,0.95581,0.29409,0.18267,0.76229,0.000264884,0.000264884,0.000264884
226,1439.72,0.4158,0.29256,0.87884,0.9993,1,0.995,0.9429,0.34964,0.18553,0.77129,0.000263942,0.000263942,0.000263942
227,1448.04,0.39047,0.27375,0.87917,0.99929,1,0.995,0.95197,0.3302,0.18112,0.7676,0.000263,0.000263,0.000263
228,1453.17,0.38845,0.26673,0.88067,0.99928,1,0.995,0.96159,0.30415,0.17718,0.76612,0.000262057,0.000262057,0.000262057
229,1458.22,0.39438,0.27063,0.87071,0.99928,1,0.995,0.95517,0.30837,0.18029,0.76836,0.000261115,0.000261115,0.000261115
230,1467.05,0.37317,0.28566,0.87198,0.9992,1,0.995,0.95217,0.32371,0.18138,0.77409,0.000260172,0.000260172,0.000260172
231,1472.17,0.37943,0.27156,0.86423,0.99915,1,0.995,0.95134,0.31488,0.17359,0.77148,0.00025923,0.00025923,0.00025923
232,1477.2,0.40272,0.2924,0.8736,0.99926,1,0.995,0.96275,0.28951,0.17199,0.76301,0.000258287,0.000258287,0.000258287
233,1485.62,0.38475,0.26917,0.86757,0.99923,1,0.995,0.96631,0.28431,0.17412,0.75963,0.000257345,0.000257345,0.000257345
234,1490.54,0.40361,0.28731,0.88391,0.99898,1,0.995,0.95828,0.30869,0.18719,0.76174,0.000256402,0.000256402,0.000256402
235,1495.87,0.38183,0.27142,0.87327,0.99903,1,0.995,0.96582,0.29213,0.18576,0.76015,0.00025546,0.00025546,0.00025546
236,1504.62,0.39488,0.2776,0.86898,0.99908,1,0.995,0.96576,0.28875,0.18305,0.76,0.000254517,0.000254517,0.000254517
237,1510.02,0.40008,0.28922,0.86676,0.99915,1,0.995,0.96362,0.28206,0.1757,0.75636,0.000253575,0.000253575,0.000253575
238,1516.01,0.38797,0.27191,0.86441,0.99921,1,0.995,0.95862,0.29899,0.18093,0.76213,0.000252632,0.000252632,0.000252632
239,1523.9,0.38847,0.28957,0.87044,0.9991,1,0.995,0.96454,0.28952,0.1818,0.76044,0.00025169,0.00025169,0.00025169
240,1528.92,0.39802,0.26889,0.87803,0.99922,1,0.995,0.96054,0.2906,0.17368,0.76013,0.000250747,0.000250747,0.000250747
241,1535.33,0.37803,0.27274,0.85326,0.99921,1,0.995,0.96667,0.27593,0.17386,0.75576,0.000249805,0.000249805,0.000249805
242,1542.83,0.39505,0.28483,0.88576,0.9991,1,0.995,0.96734,0.28464,0.18752,0.75749,0.000248862,0.000248862,0.000248862
243,1547.92,0.39877,0.28599,0.87413,0.99901,1,0.995,0.95895,0.29304,0.18777,0.75816,0.00024792,0.00024792,0.00024792
244,1554,0.38903,0.27053,0.88699,0.99914,1,0.995,0.96,0.29319,0.18071,0.75955,0.000246977,0.000246977,0.000246977
245,1561.74,0.37589,0.26871,0.87663,0.9992,1,0.995,0.96822,0.28203,0.17383,0.75722,0.000246035,0.000246035,0.000246035
246,1566.83,0.37832,0.27159,0.86687,0.99911,1,0.995,0.95475,0.30317,0.17966,0.76404,0.000245092,0.000245092,0.000245092
247,1573.05,0.37876,0.26303,0.86519,0.99902,1,0.995,0.96005,0.29212,0.18296,0.75993,0.00024415,0.00024415,0.00024415
248,1580.8,0.41136,0.28508,0.8855,0.99911,1,0.995,0.95472,0.30325,0.1841,0.76282,0.000243207,0.000243207,0.000243207
249,1585.98,0.38992,0.29372,0.87827,0.99913,1,0.995,0.96212,0.29638,0.18142,0.76038,0.000242265,0.000242265,0.000242265
250,1592.6,0.38362,0.26389,0.87585,0.99919,1,0.995,0.96376,0.29079,0.18349,0.75661,0.000241322,0.000241322,0.000241322
251,1600.03,0.38948,0.27001,0.86345,0.99925,1,0.995,0.96453,0.27299,0.17798,0.75493,0.00024038,0.00024038,0.00024038
252,1605.43,0.40083,0.28451,0.89007,0.99913,1,0.995,0.9699,0.28685,0.18867,0.7574,0.000239438,0.000239438,0.000239438
253,1612.13,0.39951,0.27266,0.88667,0.99929,1,0.995,0.96863,0.28384,0.18528,0.76024,0.000238495,0.000238495,0.000238495
254,1619.21,0.39453,0.27714,0.87302,0.99927,1,0.995,0.96396,0.28,0.17253,0.76035,0.000237553,0.000237553,0.000237553
255,1624.42,0.38027,0.26487,0.87225,0.99926,1,0.995,0.96441,0.28173,0.17484,0.75937,0.00023661,0.00023661,0.00023661
256,1631.67,0.40377,0.27354,0.89144,0.99915,1,0.995,0.96124,0.30391,0.18191,0.76658,0.000235668,0.000235668,0.000235668
257,1638.43,0.38717,0.26888,0.88221,0.9991,1,0.995,0.96042,0.31655,0.18418,0.77042,0.000234725,0.000234725,0.000234725
258,1643.55,0.37084,0.25953,0.87593,0.99927,1,0.995,0.97285,0.26502,0.16817,0.75492,0.000233783,0.000233783,0.000233783
259,1651.33,0.37432,0.25392,0.8791,0.99922,1,0.995,0.96666,0.2956,0.1794,0.7608,0.00023284,0.00023284,0.00023284
260,1657.19,0.39248,0.264,0.86581,0.99917,1,0.995,0.96329,0.29347,0.17487,0.75943,0.000231898,0.000231898,0.000231898
261,1662.36,0.35271,0.25669,0.85992,0.99907,1,0.995,0.96594,0.28846,0.16803,0.75861,0.000230955,0.000230955,0.000230955
262,1671,0.37237,0.26329,0.86081,0.99909,1,0.995,0.96732,0.2846,0.16907,0.75932,0.000230013,0.000230013,0.000230013
263,1677.05,0.39843,0.27134,0.88273,0.99917,1,0.995,0.96218,0.29852,0.17503,0.76614,0.00022907,0.00022907,0.00022907
264,1682.28,0.37859,0.25794,0.87029,0.99916,1,0.995,0.95052,0.34163,0.19232,0.77765,0.000228128,0.000228128,0.000228128
265,1690.47,0.37595,0.24844,0.86402,0.99917,1,0.995,0.97074,0.28809,0.17621,0.75814,0.000227185,0.000227185,0.000227185
266,1695.76,0.38821,0.26319,0.87484,0.99915,1,0.995,0.96653,0.29153,0.16705,0.76291,0.000226243,0.000226243,0.000226243
267,1700.82,0.37954,0.26121,0.86494,0.99927,1,0.995,0.96922,0.2709,0.16213,0.75537,0.0002253,0.0002253,0.0002253
268,1709.79,0.3646,0.25954,0.84555,0.99921,1,0.995,0.96947,0.26548,0.16203,0.75557,0.000224358,0.000224358,0.000224358
269,1714.82,0.36684,0.27149,0.86819,0.99924,1,0.995,0.96548,0.28333,0.1686,0.75862,0.000223415,0.000223415,0.000223415
270,1720.12,0.38236,0.26036,0.86726,0.99922,1,0.995,0.954,0.31662,0.17908,0.77503,0.000222473,0.000222473,0.000222473
271,1728.43,0.37383,0.27604,0.87084,0.99916,1,0.995,0.96202,0.28398,0.17448,0.76246,0.00022153,0.00022153,0.00022153
272,1733.37,0.35309,0.2546,0.8544,0.99915,1,0.995,0.96648,0.27248,0.17222,0.75719,0.000220588,0.000220588,0.000220588
273,1738.9,0.36782,0.26256,0.87078,0.99926,1,0.995,0.96647,0.27286,0.16573,0.75714,0.000219645,0.000219645,0.000219645
274,1747.03,0.34881,0.23682,0.8629,0.99922,1,0.995,0.96265,0.28603,0.17071,0.75977,0.000218703,0.000218703,0.000218703
275,1752.14,0.39652,0.26726,0.87568,0.99929,1,0.995,0.969,0.28188,0.16481,0.75941,0.00021776,0.00021776,0.00021776
276,1757.92,0.35194,0.25382,0.86668,0.99925,1,0.995,0.96743,0.27711,0.16213,0.76006,0.000216818,0.000216818,0.000216818
277,1765.87,0.38106,0.28002,0.86775,0.99927,1,0.995,0.96852,0.25822,0.15834,0.75347,0.000215876,0.000215876,0.000215876
278,1770.89,0.36959,0.25188,0.87327,0.99925,1,0.995,0.96354,0.27108,0.15625,0.75594,0.000214933,0.000214933,0.000214933
279,1776.49,0.4066,0.27956,0.88795,0.99929,1,0.995,0.96861,0.2724,0.16022,0.75794,0.000213991,0.000213991,0.000213991
280,1784.78,0.35602,0.24553,0.86237,0.99925,1,0.995,0.97203,0.25692,0.15361,0.75354,0.000213048,0.000213048,0.000213048
281,1790.09,0.37561,0.25892,0.86311,0.99925,1,0.995,0.97222,0.24857,0.14957,0.75056,0.000212106,0.000212106,0.000212106
282,1796.36,0.34191,0.25242,0.84425,0.99928,1,0.995,0.96909,0.25833,0.15292,0.75369,0.000211163,0.000211163,0.000211163
283,1804.38,0.35061,0.24582,0.87062,0.99916,1,0.995,0.97053,0.24395,0.14779,0.75226,0.000210221,0.000210221,0.000210221
284,1809.74,0.35956,0.25751,0.87066,0.99924,1,0.995,0.9685,0.24932,0.15242,0.7507,0.000209278,0.000209278,0.000209278
285,1816.57,0.3699,0.25031,0.86814,0.99926,1,0.995,0.96766,0.27103,0.15994,0.7525,0.000208336,0.000208336,0.000208336
286,1824.11,0.35956,0.25774,0.87097,0.99892,1,0.995,0.9708,0.24922,0.15952,0.75207,0.000207393,0.000207393,0.000207393
287,1829.6,0.36802,0.26262,0.87436,0.9991,1,0.995,0.96651,0.26846,0.16048,0.75596,0.000206451,0.000206451,0.000206451
288,1836.43,0.37231,0.25644,0.86599,0.99929,1,0.995,0.96605,0.2803,0.16068,0.75803,0.000205508,0.000205508,0.000205508
289,1843.94,0.3587,0.24955,0.8611,0.9993,1,0.995,0.97022,0.25218,0.15252,0.75398,0.000204566,0.000204566,0.000204566
290,1849.36,0.38451,0.27734,0.87785,0.9993,1,0.995,0.97483,0.25133,0.15665,0.75247,0.000203623,0.000203623,0.000203623
291,1857.24,0.35346,0.25588,0.8723,0.9993,1,0.995,0.96462,0.28189,0.1672,0.75752,0.000202681,0.000202681,0.000202681
292,1863.31,0.36354,0.25242,0.88483,0.9992,1,0.995,0.97272,0.25838,0.15756,0.75242,0.000201738,0.000201738,0.000201738
293,1868.6,0.35049,0.24717,0.86266,0.99917,1,0.995,0.97038,0.26703,0.15862,0.75323,0.000200796,0.000200796,0.000200796
294,1877.41,0.3461,0.24958,0.87036,0.99919,1,0.995,0.9752,0.25959,0.15679,0.75148,0.000199853,0.000199853,0.000199853
295,1883.07,0.33773,0.25482,0.87468,0.99911,1,0.995,0.97107,0.25659,0.15532,0.7543,0.000198911,0.000198911,0.000198911
296,1888.12,0.36677,0.24443,0.85483,0.99909,1,0.995,0.97938,0.24042,0.15448,0.74954,0.000197968,0.000197968,0.000197968
297,1896.13,0.3676,0.25324,0.87171,0.99912,1,0.995,0.97928,0.24061,0.15747,0.74904,0.000197026,0.000197026,0.000197026
298,1901.39,0.36079,0.24756,0.86967,0.99918,1,0.995,0.97696,0.24411,0.16074,0.75052,0.000196083,0.000196083,0.000196083
299,1907.28,0.37109,0.26288,0.87822,0.99918,1,0.995,0.97371,0.25753,0.16104,0.75387,0.000195141,0.000195141,0.000195141
300,1915.58,0.37195,0.25641,0.86851,0.99919,1,0.995,0.97839,0.24205,0.15312,0.74786,0.000194198,0.000194198,0.000194198
301,1920.66,0.38359,0.26001,0.88675,0.99927,1,0.995,0.97527,0.25384,0.1561,0.75132,0.000193256,0.000193256,0.000193256
302,1926.2,0.34329,0.24066,0.86253,0.99927,1,0.995,0.98262,0.26199,0.16201,0.75271,0.000192314,0.000192314,0.000192314
303,1934.61,0.3366,0.24511,0.86383,0.99924,1,0.995,0.97006,0.27108,0.15987,0.75575,0.000191371,0.000191371,0.000191371
304,1939.73,0.34808,0.24119,0.86189,0.99929,1,0.995,0.97729,0.25845,0.15601,0.75279,0.000190429,0.000190429,0.000190429
305,1946.56,0.3332,0.23524,0.8581,0.99929,1,0.995,0.97282,0.26627,0.15919,0.75584,0.000189486,0.000189486,0.000189486
306,1953.58,0.34548,0.24888,0.86871,0.99918,1,0.995,0.96283,0.28485,0.17174,0.76184,0.000188544,0.000188544,0.000188544
307,1958.8,0.35149,0.24976,0.86463,0.99922,1,0.995,0.97841,0.24994,0.16073,0.75019,0.000187601,0.000187601,0.000187601
308,1965.34,0.32777,0.23551,0.84872,0.99931,1,0.995,0.97452,0.25321,0.153,0.75101,0.000186659,0.000186659,0.000186659
309,1973.02,0.35484,0.24126,0.87127,0.99929,1,0.995,0.9756,0.25144,0.15121,0.75071,0.000185716,0.000185716,0.000185716
310,1978.63,0.33657,0.24248,0.86442,0.99919,1,0.995,0.97616,0.24866,0.15268,0.7492,0.000184774,0.000184774,0.000184774
311,1986.64,0.34891,0.24215,0.84849,0.99909,1,0.995,0.98203,0.24424,0.15472,0.74965,0.000183831,0.000183831,0.000183831
312,1992.79,0.34502,0.24135,0.86355,0.99909,1,0.995,0.97948,0.24277,0.14955,0.74796,0.000182889,0.000182889,0.000182889
313,1998.2,0.35841,0.2457,0.87377,0.99922,1,0.995,0.98166,0.24209,0.1546,0.74723,0.000181946,0.000181946,0.000181946
314,2006.29,0.32964,0.23465,0.85802,0.99923,1,0.995,0.98116,0.23373,0.15083,0.74672,0.000181004,0.000181004,0.000181004
315,2012.54,0.36386,0.2539,0.86672,0.99918,1,0.995,0.97715,0.25034,0.15718,0.75116,0.000180061,0.000180061,0.000180061
316,2017.84,0.35161,0.25433,0.88073,0.99919,1,0.995,0.97374,0.23878,0.15547,0.74816,0.000179119,0.000179119,0.000179119
317,2026.92,0.36813,0.2524,0.87167,0.99927,1,0.995,0.97595,0.23726,0.15668,0.74734,0.000178176,0.000178176,0.000178176
318,2032.35,0.33506,0.23568,0.8525,0.99929,1,0.995,0.97085,0.25719,0.15905,0.75195,0.000177234,0.000177234,0.000177234
319,2037.82,0.35573,0.23946,0.84951,0.99925,1,0.995,0.9736,0.24876,0.15253,0.74957,0.000176291,0.000176291,0.000176291
320,2046.5,0.34751,0.25413,0.87129,0.9992,1,0.995,0.97294,0.24081,0.14896,0.74877,0.000175349,0.000175349,0.000175349
321,2051.78,0.32128,0.22656,0.8448,0.99928,1,0.995,0.97469,0.23256,0.14311,0.74777,0.000174406,0.000174406,0.000174406
322,2058.01,0.35416,0.25613,0.86979,0.9993,1,0.995,0.97508,0.23671,0.14475,0.74924,0.000173464,0.000173464,0.000173464
323,2066.11,0.33314,0.2312,0.86295,0.99929,1,0.995,0.97885,0.22889,0.14063,0.74645,0.000172521,0.000172521,0.000172521
324,2071.56,0.32339,0.21909,0.84912,0.99927,1,0.995,0.97898,0.23793,0.14298,0.74881,0.000171579,0.000171579,0.000171579
325,2078.4,0.37672,0.24797,0.8589,0.99927,1,0.995,0.97273,0.26438,0.1486,0.75728,0.000170636,0.000170636,0.000170636
326,2085.3,0.35008,0.24559,0.8638,0.99927,1,0.995,0.97668,0.23891,0.14432,0.74828,0.000169694,0.000169694,0.000169694
327,2090.58,0.35366,0.23849,0.85719,0.99919,1,0.995,0.97186,0.25296,0.14871,0.75336,0.000168752,0.000168752,0.000168752
328,2097.08,0.33421,0.23255,0.86156,0.9991,1,0.995,0.97911,0.2396,0.14726,0.74903,0.000167809,0.000167809,0.000167809
329,2104.03,0.32557,0.23443,0.85577,0.99913,1,0.995,0.97503,0.24292,0.15603,0.74798,0.000166867,0.000166867,0.000166867
330,2109.4,0.31743,0.22836,0.83079,0.99921,1,0.995,0.9715,0.25641,0.15791,0.75208,0.000165924,0.000165924,0.000165924
331,2116.66,0.32255,0.22873,0.859,0.99923,1,0.995,0.97281,0.24362,0.15479,0.75174,0.000164982,0.000164982,0.000164982
332,2123.5,0.31608,0.23301,0.85317,0.99919,1,0.995,0.97606,0.23689,0.15918,0.74699,0.000164039,0.000164039,0.000164039
333,2128.87,0.3675,0.24897,0.87778,0.99917,1,0.995,0.98065,0.24548,0.15988,0.74617,0.000163097,0.000163097,0.000163097
334,2136.58,0.34662,0.23716,0.85986,0.99914,1,0.995,0.97866,0.24129,0.15871,0.74814,0.000162154,0.000162154,0.000162154
335,2143.13,0.32323,0.22766,0.85897,0.99916,1,0.995,0.97926,0.24693,0.15977,0.74945,0.000161212,0.000161212,0.000161212
336,2148.31,0.3461,0.23984,0.85854,0.99918,1,0.995,0.97843,0.24957,0.15395,0.74849,0.000160269,0.000160269,0.000160269
337,2156.41,0.34314,0.23045,0.85965,0.99917,1,0.995,0.98148,0.23618,0.15141,0.7465,0.000159327,0.000159327,0.000159327
338,2162.26,0.32316,0.22529,0.85989,0.9992,1,0.995,0.97705,0.22481,0.14564,0.74445,0.000158384,0.000158384,0.000158384
339,2167.54,0.35577,0.23312,0.86515,0.9992,1,0.995,0.96824,0.25253,0.1524,0.75477,0.000157442,0.000157442,0.000157442
340,2176.44,0.35028,0.24972,0.86172,0.99918,1,0.995,0.97631,0.23315,0.14799,0.74676,0.000156499,0.000156499,0.000156499
341,2181.57,0.33931,0.23398,0.85745,0.99915,1,0.995,0.97948,0.23632,0.14633,0.74794,0.000155557,0.000155557,0.000155557
342,2187.26,0.33607,0.2377,0.86711,0.99923,1,0.995,0.9814,0.22977,0.14725,0.74649,0.000154614,0.000154614,0.000154614
343,2196.33,0.31563,0.22174,0.85258,0.99926,1,0.995,0.98151,0.22312,0.147,0.74469,0.000153672,0.000153672,0.000153672
344,2201.5,0.31594,0.22227,0.86215,0.99928,1,0.995,0.98284,0.22707,0.14759,0.74655,0.000152729,0.000152729,0.000152729
345,2206.77,0.33847,0.23598,0.85056,0.99924,1,0.995,0.98159,0.21287,0.14251,0.74364,0.000151787,0.000151787,0.000151787
346,2215.43,0.31908,0.21956,0.84491,0.99911,1,0.995,0.97802,0.22263,0.14626,0.74571,0.000150844,0.000150844,0.000150844
347,2220.63,0.31022,0.21598,0.85061,0.9991,1,0.995,0.9833,0.22271,0.14154,0.74562,0.000149902,0.000149902,0.000149902
348,2225.97,0.32058,0.21873,0.86723,0.99909,1,0.995,0.98474,0.21411,0.13827,0.74266,0.000148959,0.000148959,0.000148959
349,2234.47,0.32709,0.22484,0.84832,0.99906,1,0.995,0.98297,0.21424,0.13333,0.74378,0.000148017,0.000148017,0.000148017
350,2239.61,0.33484,0.2311,0.85747,0.99918,1,0.995,0.98759,0.20575,0.13653,0.74212,0.000147074,0.000147074,0.000147074
351,2245.46,0.3218,0.22871,0.85396,0.99925,1,0.995,0.98342,0.21711,0.14388,0.74374,0.000146132,0.000146132,0.000146132
352,2253.22,0.3264,0.2255,0.84731,0.99915,1,0.995,0.97859,0.24623,0.14765,0.74788,0.00014519,0.00014519,0.00014519
353,2258.27,0.30851,0.21753,0.84014,0.99913,1,0.995,0.98152,0.22612,0.14918,0.74501,0.000144247,0.000144247,0.000144247
354,2263.84,0.32094,0.22264,0.86495,0.99922,1,0.995,0.98472,0.21578,0.14692,0.74299,0.000143305,0.000143305,0.000143305
355,2272.13,0.31249,0.21927,0.85225,0.99925,1,0.995,0.98673,0.21777,0.147,0.74253,0.000142362,0.000142362,0.000142362
356,2276.95,0.31693,0.22257,0.84365,0.99929,1,0.995,0.9822,0.22641,0.14901,0.74428,0.00014142,0.00014142,0.00014142
357,2283.14,0.31715,0.21989,0.85563,0.99929,1,0.995,0.98357,0.22728,0.14628,0.7447,0.000140477,0.000140477,0.000140477
358,2290.81,0.29955,0.21997,0.83576,0.9993,1,0.995,0.97885,0.23184,0.14736,0.74577,0.000139535,0.000139535,0.000139535
359,2295.99,0.32044,0.21853,0.85255,0.99929,1,0.995,0.98731,0.2173,0.14162,0.7428,0.000138592,0.000138592,0.000138592
360,2301.82,0.31642,0.21758,0.85556,0.99929,1,0.995,0.98137,0.23544,0.14643,0.74767,0.00013765,0.00013765,0.00013765
361,2309.55,0.31263,0.22973,0.84213,0.9993,1,0.995,0.97799,0.2493,0.14986,0.75047,0.000136707,0.000136707,0.000136707
362,2315.05,0.31074,0.2248,0.85513,0.99928,1,0.995,0.9804,0.24242,0.14337,0.74732,0.000135765,0.000135765,0.000135765
363,2321.24,0.34078,0.2258,0.86741,0.99929,1,0.995,0.98622,0.22236,0.13798,0.74362,0.000134822,0.000134822,0.000134822
364,2328.55,0.32342,0.22224,0.84472,0.99928,1,0.995,0.98404,0.2134,0.13991,0.74268,0.00013388,0.00013388,0.00013388
365,2333.73,0.31704,0.21671,0.84854,0.99927,1,0.995,0.98357,0.20693,0.1388,0.74179,0.000132937,0.000132937,0.000132937
366,2340,0.33359,0.22004,0.85424,0.99922,1,0.995,0.98107,0.21227,0.13638,0.74455,0.000131995,0.000131995,0.000131995
367,2347.18,0.32515,0.21964,0.86233,0.99916,1,0.995,0.9836,0.2107,0.13988,0.74554,0.000131052,0.000131052,0.000131052
368,2352.33,0.33519,0.23174,0.84865,0.99906,1,0.995,0.98044,0.21567,0.13959,0.74471,0.00013011,0.00013011,0.00013011
369,2359.46,0.308,0.21321,0.84575,0.99908,1,0.995,0.98395,0.2117,0.13459,0.74235,0.000129167,0.000129167,0.000129167
370,2366.25,0.30557,0.20432,0.85063,0.99916,1,0.995,0.98477,0.21989,0.13517,0.7435,0.000128225,0.000128225,0.000128225
371,2371.76,0.33434,0.22483,0.85548,0.9992,1,0.995,0.98124,0.2318,0.13875,0.74608,0.000127282,0.000127282,0.000127282
372,2378.42,0.29763,0.21452,0.84014,0.99919,1,0.995,0.96721,0.26857,0.14239,0.75446,0.00012634,0.00012634,0.00012634
373,2385.5,0.33112,0.22319,0.85753,0.99917,1,0.995,0.97127,0.25255,0.14155,0.75073,0.000125397,0.000125397,0.000125397
374,2390.61,0.32911,0.22469,0.84972,0.99917,1,0.995,0.98533,0.21591,0.13597,0.74335,0.000124455,0.000124455,0.000124455
375,2398.81,0.32885,0.21264,0.83933,0.9992,1,0.995,0.98396,0.2112,0.13583,0.74209,0.000123512,0.000123512,0.000123512
376,2404.46,0.30362,0.21392,0.84396,0.99921,1,0.995,0.96687,0.25407,0.14468,0.75268,0.00012257,0.00012257,0.00012257
377,2409.6,0.30634,0.21723,0.84547,0.99921,1,0.995,0.97127,0.25695,0.14074,0.75326,0.000121628,0.000121628,0.000121628
378,2418.28,0.32979,0.22926,0.86398,0.9992,1,0.995,0.98554,0.20413,0.1304,0.73992,0.000120685,0.000120685,0.000120685
379,2423.59,0.32244,0.22432,0.86863,0.99919,1,0.995,0.982,0.21125,0.13411,0.74246,0.000119743,0.000119743,0.000119743
380,2429.08,0.31028,0.2109,0.84601,0.99912,1,0.995,0.98345,0.19767,0.12612,0.74016,0.0001188,0.0001188,0.0001188
381,2437.56,0.29475,0.20504,0.85382,0.99914,1,0.995,0.97011,0.24001,0.13264,0.75205,0.000117858,0.000117858,0.000117858
382,2442.88,0.29661,0.21254,0.84684,0.99923,1,0.995,0.96713,0.25016,0.13671,0.75398,0.000116915,0.000116915,0.000116915
383,2449.4,0.29823,0.21078,0.85037,0.99924,1,0.995,0.97909,0.21739,0.13148,0.74422,0.000115973,0.000115973,0.000115973
384,2457.02,0.29565,0.20702,0.83075,0.99926,1,0.995,0.982,0.20581,0.12578,0.74146,0.00011503,0.00011503,0.00011503
385,2462.4,0.30914,0.21852,0.87301,0.99924,1,0.995,0.98247,0.21023,0.12441,0.74228,0.000114088,0.000114088,0.000114088
386,2468.8,0.32173,0.22073,0.84658,0.99922,1,0.995,0.98361,0.21116,0.12841,0.7427,0.000113145,0.000113145,0.000113145
387,2476.29,0.29327,0.21069,0.85089,0.99924,1,0.995,0.98323,0.20659,0.12968,0.74161,0.000112203,0.000112203,0.000112203
388,2481.81,0.32391,0.2251,0.8788,0.99926,1,0.995,0.9826,0.21359,0.13297,0.74272,0.00011126,0.00011126,0.00011126
389,2489.08,0.31225,0.22359,0.85196,0.99923,1,0.995,0.9837,0.21177,0.12989,0.74201,0.000110318,0.000110318,0.000110318
